id,level,word,meaning_en,full_entry,article,pos,plural,forms,examples,page
b1_2226,B1,"die Pension, -en","the guesthouse, -en","die Pension, -en",die,noun,-en,,Im Urlaub haben wir in einer kleinen Pension gewohnt.,70
b1_2227,B1,"→ die Pension, -en (A, CH)","→ the pension, -en (A, CH)","→ die Pension, -en (A, CH)",,other,,,Sie ist 67 und bekommt jetzt eine gute,70
b1_2228,B1,"D, CH: Rente","D, CH: pension","D, CH: Rente",,noun,,,Pension.,70
b1_2229,B1,"in Pension gehen/sein (D,1.","go/be retired (D,1.","in Pension gehen/sein (D,1.",,preposition,,,Ich gehe Ende des Jahres in Pension.,70
b1_2230,B1,→D: A) in Rente2.,→D: A) retired2.,→D: A) in Rente2.,,other,,,Mein Nachbar ist seit zehn Jahren in,70
b1_2231,B1,"gehen/sein; D, CH: pen-","go/be; D, CH: pen-","gehen/sein; D, CH: pen-",,word,,,Pension.,70
b1_2232,B1,sioniert werden/sein,to be/be sioned,sioniert werden/sein,,word,,,,70
b1_2233,B1,pensioniert werden/sein1.,to be/be retired1.,pensioniert werden/sein1.,,word,,,Ich werde Ende des Jahres pensioniert.,70
b1_2234,B1,"(D, CH) →D, A: in Pension2.","(D, CH) →D, A: retired2.","(D, CH) →D, A: in Pension2.",,other,,,Mein Nachbar ist seit zehn Jahren pen-,70
b1_2235,B1,gehen/sein; D: in Rente,go/be; D: retired,gehen/sein; D: in Rente,,word,,,sioniert.,70
b1_2236,B1,gehen/sein,go/be,gehen/sein,,word,,,,70
b1_2237,B1,"der Pensionist, -en / die","the pensioner, -en/the","der Pensionist, -en / die",der,noun,-en / die,,Meine Großmutter arbeitet nicht mehr.,70
b1_2238,B1,"Pensionistin, -nen (A) →D,","Pensionistin, -nen (A) →D,","Pensionistin, -nen (A) →D,",,noun,,,Sie ist Pensionistin.,70
b1_2239,B1,CH: Rentner,CH: Pensioner,CH: Rentner,,noun,,,,70
b1_2240,B1,per,by,per,,word,,,Wie kann ich mich für den Kurs anmelden? || – Per Fax oder E-Mail.,70
b1_2241,B1,perfekt,perfect,perfekt,,word,,,Die Reiseorganisation war perfekt.,70
b1_2242,B1,"der Perron, -s (CH) →D, A:","the platform, -s (CH) →D, A:","der Perron, -s (CH) →D, A:",der,noun,"-s (CH) →D, A:",,Auf Hauptbahnhöfen gibt es meist,70
b1_2243,B1,Bahnsteig,platform,Bahnsteig,,noun,,,viele Perrons.,70
b1_2244,B1,"die Person, -en","the person, -s","die Person, -en",die,noun,-en,,Eintritt pro Person: 2 Euro.,70
b1_2245,B1,persönlich1.,personal1.,persönlich1.,,word,,,Hier gibt es zu viele Autos. || Das ist meine persönliche Meinung. || Ich muss Herrn Meier persönlich sprechen.,70
b1_2246,B1,die Personalien (Pl.),the personal details (pl.),die Personalien (Pl.),die,noun,,,Mein Kollege wird Ihre Personalien aufnehmen.,70
b1_2247,B1,"der Personenstand →D, A:","civil status →D, A:","der Personenstand →D, A:",der,noun,,,Bei „Personenstand“ musst du „ledig“,70
b1_2248,B1,Familienstand;,Marital status;,Familienstand;,,noun,,,ankreuzen.,70
b1_2249,B1,CH: Zivilstand,CH: Marital status,CH: Zivilstand,,noun,,,,70
b1_2250,B1,das Personal,the staff,das Personal,das,noun,,,Dieser Eingang ist nur für das Personal.,70
b1_2251,B1,"die Pfanne, -n (CH) →D, A:","the pan, -n (CH) →D, A:","die Pfanne, -n (CH) →D, A:",die,noun,"-n (CH) →D, A:",,Hast du keine größere Pfanne? || Ich,70
b1_2252,B1,Topf,Pot,Topf,,noun,,,möchte Kartoffeln kochen.,70
b1_2253,B1,der Pfeffer,the pepper,der Pfeffer,der,noun,,,Bringen Sie uns bitte Pfeffer und Salz.,70
b1_2254,B1,"pflanzen, pflanzt,","plant, plant","pflanzen, pflanzt,",,word,,,Lass uns einen Baum pflanzen!,70
b1_2255,B1,"pflanzte, hat gepflanzt","planted, has planted","pflanzte, hat gepflanzt",,word,,,,70
b1_2256,B1,"die Pflanze, -n","the plant, -n","die Pflanze, -n",die,noun,-n,,"Wenn wir im Urlaub sind, gießt die Nachbarin unsere Pflanzen.",70
b1_2257,B1,"das Pflaster, -","the pavement, -","das Pflaster, -",das,noun,-,,Hast du ein Pflaster? || Ich habe mich geschnitten.,70
b1_2258,B1,"die Pflaume, -n","the plum, -n","die Pflaume, -n",die,noun,-n,,Ich esse gern Pflaumen und noch lieber Pflaumenkuchen.,70
b1_2259,B1,"pflegen, pflegt, pflegte,","nurture, nurture, nurture","pflegen, pflegt, pflegte,",,word,,hat gepflegt,Meine Mutter ist sehr krank. || Ich muss || sie pflegen.,70
b1_2260,B1,"der Pfleger, -","the nurse, -","der Pfleger, -",der,noun,-,,Meine Freundin ist Pflegerin in einem,70
b1_2261,B1,"die Pflegerin, -nen","the nurse, -nen","die Pflegerin, -nen",die,noun,-nen,,Altersheim.,70
b1_2262,B1,"die Pflicht, -en","the duty, -en","die Pflicht, -en",die,noun,-en,,Als Autofahrer müssen Sie eine Versicherung haben. || Das ist Pflicht.,70
b1_2263,B1,"die Phantasie/Fantasie, -n","the fantasy/fantasy, -n","die Phantasie/Fantasie, -n",die,noun,-n,,Mein Sohn malt sehr gut. || Er hat viel Phantasie.,70
b1_2264,B1,"das Picknick, -s","the picnic, -s","das Picknick, -s",das,noun,-s,,Am Sonntag machen wir ein Picknick.,70
b1_2265,B1,"die Pille, -n","the pill, -n","die Pille, -n",die,noun,-n,,Der Arzt hat mir neue Pillen verschrieben.,70
b1_2266,B1,"→ der Pilz, -e","→ the mushroom, -e","→ der Pilz, -e",,other,,,Haben Sie frische Pilze?,70
b1_2267,B1,A: Schwammerl,A: Mushroom,A: Schwammerl,,noun,,,,70
b1_2268,B1,"die Pizza, -s/Pizzen","the pizza, -s/pizzas","die Pizza, -s/Pizzen",die,noun,-s/Pizzen,,Lass uns eine Pizza bestellen!,70
b1_2269,B1,"das Plakat, -e","the poster, -e","das Plakat, -e",das,noun,-e,,Im Unterricht haben wir ein Plakat gemacht.,70
b1_2270,B1,"planen, plant, plante,","plan, plan, plan","planen, plant, plante, 1.",,word,,hat geplant,"Wir haben geplant, diesmal im Urlaub || nach Österreich zu fahren. || Unser Familientreffen ist für Juni geplant.",70
b1_2271,B1,"der Plan, ¨-e1.","the plan, ¨-e1.","der Plan, ¨-e1.",der,noun,¨-e1.,,"Was macht ihr im Sommer? || – Ich weiß noch nicht, wir haben noch keine Pläne. || Haben Sie einen Plan von Berlin?",70
b1_2272,B1,"die Planung, -en","the planning, -s","die Planung, -en",die,noun,-en,,Unsere Planung für das Sommerfest steht schon lange.,70
b1_2273,B1,das Plastik,the plastic,das Plastik,das,noun,,,Was für ein Spielzeug möchten Sie? || Aus Plastik oder aus Holz?,70
b1_2274,B1,"der Platz, ¨-e","the place, ¨-e","der Platz, ¨-e 1.",der,noun,¨-e 1.,,"In unserer Wohnung haben wir nicht genug Platz. || Ist dieser Platz noch frei? || Nehmen Sie bitte Platz. || Die Post ist auf dem Platz, direkt am Markt.",70
b1_2275,B1,plötzlich,suddenly,plötzlich,,adjective,,,Es war zuerst so schön. || Plötzlich hat es angefangen zu regnen.,70
b1_2276,B1,die Politik,the politics,die Politik,die,noun,,,Ich interessiere mich nicht für Politik.,71
b1_2277,B1,"der Politiker, -","der Politiker, -","der Politiker, -",der,noun,-,,"Weißt du, wie dieser Politiker heißt?",71
b1_2278,B1,"die Politikerin, -nen","the politician, -nen","die Politikerin, -nen",die,noun,-nen,,,71
b1_2279,B1,politisch1.,political1.,politisch1.,,word,,,Ich diskutiere mit meinem Mann oft über politische Probleme. || Die politischen Meinungen zum Thema Umwelt sind sehr verschieden.,71
b1_2280,B1,die Polizei,the police,die Polizei 1.,die,noun,,,Rufen Sie bitte die Polizei. || Er arbeitet bei der Polizei.,71
b1_2281,B1,"der Polizist, -en","the policeman, -en","der Polizist, -en",der,noun,-en,,Die Ampel war kaputt. || Ein Polizist hat,71
b1_2282,B1,"die Polizistin, -nen","the policewoman, -nen","die Polizistin, -nen",die,noun,-nen,,den Verkehr geregelt.,71
b1_2283,B1,die Pommes frites (Pl.),the French fries (pl.),die Pommes frites (Pl.),die,noun,,,Die Kinder essen gern Würstchen mit Pommes frites.,71
b1_2284,B1,populär,popular,populär,,word,,,Diese Musik ist bei Jugendlichen populär.,71
b1_2285,B1,das Portemonnaie/Port-,the wallet/port-,das Portemonnaie/Port-,das,noun,,,Ich habe nur Kleingeld in meinem,71
b1_2286,B1,"monee, -s (D, CH) →Brief-","monee, -s (D, CH) →letter-","monee, -s (D, CH) →Brief-",,word,,,Portemonnaie.,71
b1_2287,B1,tasche; A: Geldbörse,bag; A: Wallet,tasche; A: Geldbörse,,word,,,,71
b1_2288,B1,"die Portion, -en","the portion, -en","die Portion, -en",die,noun,-en,,"Bitte, eine große Portion Sahne!",71
b1_2289,B1,positiv,positive,positiv 1.,,word,,,Wir haben eine positive Nachricht für Sie. || Sie bekommen die Stelle. || Man muss positiv denken.,71
b1_2290,B1,die Post,the post,die Post 1.,die,noun,,,Die Post macht erst um 8 Uhr auf. || Meine Frau arbeitet bei der Post. || Ist Post für mich da?,71
b1_2291,B1,"die Postleitzahl, -en","the postal code, -en","die Postleitzahl, -en",die,noun,-en,,Weißt du die Postleitzahl der Kollwitzstraße in Berlin?,71
b1_2292,B1,"der Pöstler, - / die Pöst-","the postman, - / the postal service","der Pöstler, - / die Pöst-",der,noun,- / die Pöst-,,War die Pöstlerin schon da?,71
b1_2293,B1,"lerin, -nen (CH) →","lerin, -nen (CH) →","lerin, -nen (CH) →",,word,,,,71
b1_2294,B1,Briefträger,Postman,Briefträger,,noun,,,,71
b1_2295,B1,"das Poulet, -s (CH) →D:","the chicken, -s (CH) →D:","das Poulet, -s (CH) →D:",das,noun,-s (CH) →D:,,Zum Mittagessen gibt es Poulet mit,71
b1_2296,B1,Hähnchen/Hühnchen; A:,chicken/chicken; A:,Hähnchen/Hühnchen; A:,,noun,,,Reis.,71
b1_2297,B1,Hend(e)l,Hend(e)l,Hend(e)l,,noun,,,,71
b1_2298,B1,"das Praktikum, Praktika","the internship, internships","das Praktikum, Praktika",das,noun,Praktika,,Ich mache diesen Sommer drei Monate ein Praktikum bei einer Firma.,71
b1_2299,B1,"der Praktikant, -en","the intern, -en","der Praktikant, -en",der,noun,-en,,Bei dieser Firma habe ich zwei Jahre,71
b1_2300,B1,"die Praktikantin, -nen","the intern, -nen","die Praktikantin, -nen",die,noun,-nen,,als Praktikantin gearbeitet.,71
b1_2301,B1,praktisch,practical,praktisch 1.,,adjective,,,"Ich finde diese Küchenmaschine sehr praktisch. || Ich habe letzte Woche den Führerschein gemacht. || Jetzt fehlt mir noch praktische Erfahrung. || Dieses Handy kann praktisch alles, was ein Computer kann.",71
b1_2302,B1,präsentieren,present,präsentieren,,verb,,,Präsentieren Sie Ihre Ergebnisse bitte im Kurs.,71
b1_2303,B1,"die Präsentation, -en","the presentation, -en","die Präsentation, -en",die,noun,-en,,Die Schülerin hat für ihre Präsentation eine gute Note bekommen.,71
b1_2304,B1,die Praxis,the practice,die Praxis,die,noun,,,Das ist die Theorie. || In der Praxis ist vieles ganz anders.,71
b1_2305,B1,→A: die Praxis,→A: the practice,"→A: die Praxis, Praxen",,verb,,Praxen,Die Arztpraxis bleibt bis zum || Januar,71
b1_2306,B1,Ordination,ordination,Ordination,,noun,,,geschlossen.,71
b1_2307,B1,"der Preis, -e","the price, -e","der Preis, -e 1.",der,noun,-e 1.,,Die Preise sind schon wieder gestiegen. || Wer hat den ersten Preis gewonnen?,71
b1_2308,B1,preiswert,inexpensive,preiswert,,word,,,Die Jacke ist sehr preiswert.,71
b1_2309,B1,die Presse,the press,die Presse,die,noun,,,Darüber konnte sich jeder in der Presse informieren.,71
b1_2310,B1,prima,great,prima,,word,,,Mit diesen Leuten verstehe ich mich prima.,71
b1_2311,B1,privat,private,privat 1.,,word,,,Hier meine Nummer im Büro und meine private Nummer. || Über meine Probleme möchte ich nicht sprechen. || Das ist privat. || Ich treffe meine Arbeitskollegen auch privat.,71
b1_2312,B1,pro,per,pro,,word,,,Eintritt pro Person: zwei Euro.,71
b1_2313,B1,"probieren, probiert,","try, tried","probieren, probiert, 1.",,word,,,Haben Sie dieses Waschmittel schon,71
b1_2314,B1,"probierte, hat probiert","tried, tried","probierte, hat probiert",,word,,,"einmal probiert? || Ich habe probiert, die Zeitung zu lesen, aber es war zu schwer. || Darf ich die Schuhe anprobieren?",71
b1_2315,B1,"probieren, probiert,","try, tried","probieren, probiert,",,word,,,Möchten Sie den Käse mal probieren?,71
b1_2316,B1,"probierte, hat probiert (D,","tried, has tried (D","probierte, hat probiert (D,",,word,,,,71
b1_2317,B1,→A: CH) kosten,→A: CH) costs,→A: CH) kosten,,verb,,,,71
b1_2318,B1,"das Problem, -e","the problem, -e","das Problem, -e",das,noun,-e,,José spricht nicht gern über seine Probleme.,71
b1_2319,B1,"produzieren, produziert,","produce, produced","produzieren, produziert,",,word,,,Unsere Firma produziert Feuerzeuge.,71
b1_2320,B1,"produzierte,",produced,"produzierte,",,word,,hat produziert,,71
b1_2321,B1,"das Produkt, -e1.","the product, -e1.","das Produkt, -e1.",das,noun,-e1.,,"Unsere Produkte haben eine hohe Qualität. || Der Arzt sagt, ich soll keine fertigen Produkte essen.",71
b1_2322,B1,die Produktion,the production,die Produktion,die,noun,,,Die Produktion von Käse dauert oft viele Wochen.,71
b1_2323,B1,"der Professor, -en","the professor, -en","der Professor, -en",der,noun,-en,,Unsere Nachbarin ist Professorin an,71
b1_2324,B1,"die Professorin, -nen","the professor, -nen","die Professorin, -nen",die,noun,-nen,,der Universität.,71
b1_2325,B1,"der Profi, -s","the professional, -s","der Profi, -s",der,noun,-s,,Keine Angst. || Mein Bruder kann die Heizung bestimmt reparieren. || Er ist doch ein Profi.,71
b1_2326,B1,"der Profisportler, -","the professional athlete, -","der Profisportler, -",der,noun,-,,Mein Sohn möchte Profisportler,72
b1_2327,B1,"die Profisportlerin, -nen","the professional athlete, -nen","die Profisportlerin, -nen",die,noun,-nen,,werden.,72
b1_2328,B1,"das Programm, -e","the program, -e","das Programm, -e 1.",das,noun,-e 1.,,Hast du schon ins Programm geguckt? || Gibt es heute im Fernsehen einen schönen Film? || Mit welchen Programmen arbeitest du am Computer?,72
b1_2329,B1,"das Projekt, -e","the project, -e","das Projekt, -e",das,noun,-e,,Der Staat fördert Projekte für Kinder und Jugendliche.,72
b1_2330,B1,"der Prospekt, -e","the prospectus, -e","der Prospekt, -e",der,noun,-e,,Bitte schicken Sie mir einen Prospekt von Ihrem Hotel.,72
b1_2331,B1,Prost,Cheers,Prost,,noun,,,Wir trinken auf Ihre Gesundheit! || Prost!,72
b1_2332,B1,"protestieren, protestiert,","protest, protest","protestieren, protestiert,",,word,,,Wir protestieren gegen den Bau der,72
b1_2333,B1,"protestierte,",protested,"protestierte,",,word,,hat protestiert,Autobahn.,72
b1_2334,B1,"der Protest, -e","the protest, -e","der Protest, -e",der,noun,-e,,Alle Proteste haben nichts genützt.,72
b1_2335,B1,"der Prozess, -e","the process, -e","der Prozess, -e",der,noun,-e,,Der Prozess wird direkt aus dem Gerichtssaal im Fernsehen übertragen.,72
b1_2336,B1,"prüfen, prüft, prüfte, hat","check, checks, checked, has","prüfen, prüft, prüfte, hat",,word,,,"Bitte prüfen Sie sofort, ob die",72
b1_2337,B1,geprüft,checked,geprüft,,word,,,Rechnung stimmt.,72
b1_2338,B1,"die Prüfung, -en","the exam, -en","die Prüfung, -en",die,noun,-en,,Mein Freund hat die Prüfung bestanden.,72
b1_2339,B1,das Publikum,the audience,das Publikum,das,noun,,,Es war ein tolles Konzert. || Das Publikum war begeistert.,72
b1_2340,B1,"der Pullover, -","the sweater, -","der Pullover, -",der,noun,-,,Ich habe mir einen Pullover gekauft.,72
b1_2341,B1,"der Punkt, -e","the point, -e","der Punkt, -e 1.",der,noun,-e 1.,,Das Konzert beginnt um Punkt 20 Uhr. || Beim letzten Satz fehlt der Punkt. || Diesen Punkt haben wir noch nicht be- sprochen.,72
b1_2342,B1,pünktlich1.,on time1.,pünktlich1.,,word,,,Seien Sie bitte pünktlich. || Der Bus fährt pünktlich um acht Uhr.,72
b1_2343,B1,"die Puppe, -n","die Puppe, -n","die Puppe, -n",die,noun,-n,,Unsere kleine Tochter bekommt zum Geburtstag eine Puppe.,72
b1_2344,B1,"putzen, putzt, putzte,","cleaning, cleaning, cleaning","putzen, putzt, putzte, 1.",,word,,hat geputzt,Ich muss heute noch die Wohnung || putzen. || Hast du dir schon die Zähne geputzt?,72
b1_2345,B1,"die Qualifikation, -en","the qualification, -en","die Qualifikation, -en",die,noun,-en,,Für diese Arbeit haben Sie gute Qualifikationen.,72
b1_2346,B1,"die Qualität, -en","the quality, -en","die Qualität, -en",die,noun,-en,,"Für mich ist nicht nur der Preis wichtig, sondern auch die Qualität.",72
b1_2347,B1,"das Quartier, -e (CH) →D,","the quarter, -e (CH) →D","das Quartier, -e (CH) →D,",das,noun,"-e (CH) →D,",,Wir wohnen in einem schönen,72
b1_2348,B1,A: Viertel,A: Quarter,A: Viertel,,noun,,,Quartier.,72
b1_2349,B1,quer,across,quer,,word,,,Ich muss zu meiner Arbeit quer durch die ganze Stadt fahren.,72
b1_2350,B1,"die Quittung, -en","the receipt, -s","die Quittung, -en",die,noun,-en,,Brauchen Sie eine Quittung?,72
b1_2351,B1,das Quiz,the quiz,das Quiz,das,noun,,,Er hat beim Quiz gewonnen.,72
b1_2352,B1,"der Rabatt, -e","the discount, -e","der Rabatt, -e",der,noun,-e,,Sie bekommen zehn Prozent Rabatt.,72
b1_2353,B1,"das Rad, ¨-er","the wheel, ¨-er","das Rad, ¨-er",das,noun,¨-er,,Hast du noch ein Rad? || Ich bin durch Glas gefahren und jetzt ist mein Rad kaputt.,72
b1_2354,B1,"→ das Rad, ¨-er (D, A)","→ the wheel, ¨-er (D, A)","→ das Rad, ¨-er (D, A) 1.",,other,,,Sie fährt jeden Morgen mit dem Rad,72
b1_2355,B1,Fahrrad; CH: Velo,Bicycle; CH: Bicycle,Fahrrad; CH: Velo,,noun,,,zur Arbeit. || Am Sonntag fahren wir oft Rad.,72
b1_2356,B1,"der Radfahrer, -","the cyclist, -","der Radfahrer, -",der,noun,-,,Achtung! || Da kommt eine Radfahrerin.,72
b1_2357,B1,"die Radfahrerin, -nen","the cyclist, -nen","die Radfahrerin, -nen",die,noun,-nen,,,72
b1_2358,B1,"das Radio, -s","the radio, -s","das Radio, -s 1.",das,noun,-s 1.,,Ich möchte mir ein neues Radio kaufen. || Ich höre gern Radio.,72
b1_2359,B1,der (Schlag-)Rahm (CH) →,the (whipped) cream (CH) →,der (Schlag-)Rahm (CH) →,der,noun,,,Ich hätte gern ein Stück Torte mit,72
b1_2360,B1,"D: (Schlag-)Sahne,",D: (whipped) cream,"D: (Schlag-)Sahne,",,noun,,,(Schlag-)Rahm.,72
b1_2361,B1,A: (Schlag-)Obers,A: (whipped) cream,A: (Schlag-)Obers,,noun,,,,72
b1_2362,B1,"der Rand, ¨-er","the edge, ¨-er","der Rand, ¨-er",der,noun,¨-er,,Wir wohnen am Rand der Innenstadt. || Dort ist es billiger und ruhiger.,72
b1_2363,B1,"der Rasen, -","the lawn, -","der Rasen, -",der,noun,-,,Bitte den Rasen nicht betreten!,72
b1_2364,B1,(sich) rasieren,(shave,"(sich) rasieren, rasiert,",,verb,,"rasiert,",Dein Bart ist aber lang! || Du solltest dich,72
b1_2365,B1,"rasierte, hat rasiert","rasierte, hat rasiert","rasierte, hat rasiert",,word,,,mal wieder rasieren.,72
b1_2366,B1,"raten, rät, riet,","advise, advise, advised","raten, rät, riet, 1.",,word,,hat geraten,"Ich möchte billig Urlaub machen. || Was || raten Sie mir? || Rate mal, wen ich heute getroffen habe! || Deinen Lehrer.",72
b1_2367,B1,der Rat,the council,der Rat,der,noun,,,Was soll ich machen? || Können Sie mir einen Rat geben?,72
b1_2368,B1,"Ratschlag, ¨-e","Advice, ¨-e","Ratschlag, ¨-e",,noun,,,Meine Tochter nimmt meine Ratschläge nicht an.,72
b1_2369,B1,"das Rätsel, -","the riddle, -","das Rätsel, -",das,noun,-,,Ich kann dieses Rätsel nicht lösen.,72
b1_2370,B1,"das Rathaus, ¨-er","the town hall, ¨-er","das Rathaus, ¨-er 1.",das,noun,¨-er 1.,,Hier links sehen Sie das Rathaus. || Die Wahl findet im Rathaus statt.,72
b1_2371,B1,"rauchen, raucht, rauchte,","smoke, smokes, smoked","rauchen, raucht, rauchte, 1.",,word,,hat geraucht,"Hier ist das Rauchen verboten! || Stört es Sie, wenn ich rauche?",72
b1_2372,B1,"der Raucher, -1.","the smoker, -1.","der Raucher, -1.",der,noun,-1.,,Gibt es hier ein Zimmer für Raucher?,73
b1_2373,B1,"die Raucherin, -nen2.","the smoker, -nen2.","die Raucherin, -nen2.",die,noun,-nen2.,,Ich bin keine Raucherin. || Ich bin Nichtraucherin.,73
b1_2374,B1,"der Raum, ¨-e","the space, ¨-e","der Raum, ¨-e",der,noun,¨-e,,Getränke gibt es im Raum nebenan.,73
b1_2375,B1,rauf/rauf-,up/up-,rauf/rauf- 1.,,word,,,"Hier ist die Treppe, also los, schnell rauf! || Möchtest du nicht raufkommen?",73
b1_2376,B1,raus/raus-,out/out-,raus/raus- 1.,,word,,,Willst du rein oder raus? || Er ist gerade rausgelaufen.,73
b1_2377,B1,"reagieren, reagiert,","react, react","reagieren, reagiert,",,word,,,"Ich habe dem Vermieter geschrieben,",73
b1_2378,B1,"reagierte, hat reagiert","reagierte, hat reagiert","reagierte, hat reagiert",,word,,,aber er hat noch nicht reagiert.,73
b1_2379,B1,"die Reaktion, -en","the reaction, -en","die Reaktion, -en",die,noun,-en,,Diese Reaktion ist typisch für ihn.,73
